ID Data,Nama Produk,Jenis Kulit,Review Produk,Rating,Label
A307,The Body Shop: Tea Tree Skin Clearing Facial Wash,Dry,"pake ini selama seminggu lebih ternyata dia ini penyebab bruntusanku. banyak banget lg. udah itu aku emang ga cocok dgn alkohol, produk ini punya macam alkohol bangak banget. padahal aku cocok banget sm tbs tp yg range tea tree oil aku gak cocok sm skali",1,negative
A308,The Body Shop: Tea Tree Skin Clearing Facial Wash,Dry,"Nyoba ini sekitar awal bulan februari. Aku nyoba hampir semua variannya mulai dari FW, toner, serum, lotion , scrub sama oilnya. Awal make karena muka lagi jerawat parah. Pertama make muka jd langsung kering kerontang tapi jerawatku gak kering (aneh). Trus tiba2 bruntusan banyakkkk banget di jidat. Sempet stop make seminggu tapi disuruh lanjut karena katanya emang purging dulu tapi sampe habis sebotol bruntusan tambah parah sampe nyebar hampir ke seluruh mukaku :( akhirnya ku menjual sisanya. Well these all didn’t fits my skin.",1,negative
A309,The Body Shop: Tea Tree Skin Clearing Facial Wash,Dry,"Aku pertama kali coba punya adik ku, karna iseng2 pengen cari facial wash yg murah, dan adik ku beli ini. Pas pake punya adik ku, muka aku yg sensitif dan kering di bbrp bagian ternyata cocok bgt, pdhl baru pake sekitar semingguan. Jadi seneng kan ketemu facial wash yg murah dan bikin kulit halus. Akhirnya aku beli yg size besar 400 ml, eh ternyata stelah pake sendiri, malah ga cocok di kulitku dan lgsg jerawatan tiap kali cuci muka pake ini. Dalam artian khasiatnya memudar... Btw, kalo ada yg tertarik beli preloved sabun ku yg ini, ukuran 400 ml, masih byk bgt, boleh ditanya yah 😬",1,negative
A310,The Body Shop: Tea Tree Skin Clearing Facial Wash,Dry,"As a facial wash geared towards acne-prone skin, produk ini nggak berhasil 'menenangkan' jerawat, namun efektif mencegah munculnya jerawat baru. Karena saya gampang bruntusan di daerah T, jadinya lumayan deh. Tapi akibatnya, daerah pipi saya jadi kering banget, sampai dry patches muncul dimana-mana. Call me crazy, but after that I found another use for this product... As a shampoo. Memang sih sebelumnya harus pakai shampoo dulu, 2nd wash pakai produk ini, lumayan ngefek nahan minyak di kulit kepala, hehehe.",1,negative
A311,The Body Shop: Tea Tree Skin Clearing Facial Wash,Normal,"Pernah satu kali beli Cleanser ini karena kepengen nyoba dan kebetulan cleanser yang sering kupake habis, dan kemudian kecewa. hiks hanya dalam satu minggu pemakaian (pagi dan sore) ya ampun kulit muka sampe merah-merah, bener-bener ngerasa tidak nyaman, efek tingling pun sangat terasa mengganggu. Entah kulit saya yang terlalu sensitive mungkin, padahal tidak dalam kondisi jerawatan parah.Walaupun harganya cukup terjangkau apalagi dengan isi yang lebih banyak, saya gak mau lagi pake seri Tea Tree dari brand ini, terlalu harsh dikulitku, pun aromanya saya kurang suka Repurchse ? totally NO",1,negative
A312,The Body Shop: Tea Tree Skin Clearing Facial Wash,Normal,I bought this one bcs I hope this product would help my acne problem. Pertama kali pake ini baunya ga enak. Parahnya malah bikin muka jd kering bgt! Aku nyoba pake ini 2 mingguan ternyata malah bikin jerawatan!! Sedih bgt sih asli. Sempet pengen berenti tapi engga jadi. Sampe skrg masi tetep pake ini dan Puji Tuhan engga terlalu berjerawat kaya dulu lagi. Dan dia bs bgt buat ngilangin minyak berlebih di wajah asal jangan terlalu banyak cuci muka ntar malah bikin kulit makin kering. Repurchase? Sorry no!,1,negative
A313,The Body Shop: Tea Tree Skin Clearing Facial Wash,Normal,"Setelah cuci muka pake ini, muka aku kerasa ketarik dan ga nyaman. Untuk claim acne-clearing nya di aku ga signifikan juga, membersihkan juga ga ampuh2 banget. Not worth the price. Untuk harga segini, banyak face wash dengan ingredients lebih baik dan lebi efektif.",1,negative
A314,The Body Shop: Tea Tree Skin Clearing Facial Wash,Normal,Awalnya emang lagi mau ganti face wash dan mau coba2. Wanginya sih gilakk enak banget wangi teh gitu !! Tapi ternyata sehari setelah dipake langsung muncul jerawat kecil kecil di dahi deket rambut. Awalnya biasa aja gitu tapi lama kelamaan yaampun makin merambat dan muncul yg gede gede dong :( padahal berharap suka karena wanginya dan mencerahkan terus super halus juga . Tapi karena bikin jerawat di muka aku . untuk repurcahse ? No no no!,1,negative
A315,The Body Shop: Tea Tree Skin Clearing Facial Wash,Normal,sebelumnya aku belum pernah coba produk tea tree dan ini adalah produk tea tree pertama aku dah hasilnya adalaaahhh jerawatan. muka aku itu jarang banget jerawatan tp pas pake ini booom 3 hari kemudian tumbuh lah itu beni- beni jerawat,1,negative
A316,The Body Shop: Tea Tree Skin Clearing Facial Wash,Combination,"Berharap banyak pada FW satu ini. Secara banyak banget yang cocok sama ni produk. Tapi sepertinya tidak untuk wajahku. Terasa banget aroma eucalyptus nya. Buat yang suka aroma ini lumayan lah sekalian rileks beraroma terapi saat cuci muka, tapi buat yang gak suka aromanya siap-siap menahan nafas ya! 2 jam stlh mencuci muka mulai menggila minyak di wajah. Daya usir jerawatnya di wajahku yang acne prone ini tidak tampak sama sekali. Harganya sih gak terlalu mahal secara ml nya banyak. Tapi menjadi mahal buatku karena tidak terpakai. Huhuhuuu.. tapi ini di wajahku. Beda wajah beda hasil ya temans.",1,negative
A317,The Body Shop: Tea Tree Skin Clearing Facial Wash,Combination,"sayangnya ga cocok di kulit saya yg sensitif and acne prone. sepertinya lebih cocok utk kulit wajah yg oily diseluruh bagian. stlh cuci muka dgn ini memang terasa fresh tp moisture dlm kulit rasanya berkurang. harga sih memang terjangkau utk dpt content yg byk. ada juga trial kit dr the body shop yg dapat facial wash, toner dan night lotion.",1,negative
A318,The Body Shop: Tea Tree Skin Clearing Facial Wash,Combination,"aku pake ini bintik2 jrawat di jidat & hidung lumayan berkurang tp jerawat lgsg tumbuh bnyak di pipi kanan & itu jrwt paling banyak yg pernah aku alami & muncul jerawat di tmpt yg ga pernah berjerawat sebelumnya. awalnya aku lanjut pemakaian karna aku kira memng bkalan di keluarin dlu jrwtnya, tp jrwtku malah tmbh bnyak & akhirnya ga pke lg, setelah berhenti pke, jerawat jd lgsg ilang. cmn skg masih bnyk bekasnya. ? big no for me..",1,negative
A319,The Body Shop: Tea Tree Skin Clearing Facial Wash,Combination,"Lagi coba coba cari sabun yang cocok sama muka aku, beli ini karena tea tree oilnya cocok banget dikulit aku especially buat kempesin jerawat yang super gede. Baru sehari pake sabun ini mulai tumbuh jerawat jerawat mungil bruntusan parah di jidat sama pipi, terus di tzone aku muncul jerawat kecil kecil bgt ada matanya. Daaan kulit muka aku langsung memerah:( sedih banget:(",1,negative
A320,The Body Shop: Tea Tree Skin Clearing Facial Wash,Combination,"Dulu pake ini pas masih menderita karena acne cystic, parahnya produk ini bikin kulitku makin ga karuan, jadi kering ga jelas padahal asalnya oily, dan aku ngerasa kurang bisa mengangkat kotoran dengan baik, alhasil jerawat makin bersemi",1,negative
A321,The Body Shop: Tea Tree Skin Clearing Facial Wash,Oily,"Waktu itu nyobain rangkaian produk tea tree nya tbs (oil, facial wash, toner, bb cream, blemish stick) gara"" review bloger"" pada bilang bagus.. waktu itu muka lagi ga jerawatan.. udah lama ga jerawatan, sisa bekas jerawat aja dikit.. ternyata produk tea tree ini gak cocok dimuka aku dan bikin semuka aku jerawatan parah sampe 4 bulanan.. tiap ketemu orang dikira cacar :'( akhirnya stop produk ini.. kalo menurut dr kun tea tree gak bagus buat wajah karena memicu keluarnya jerawat",1,negative
A322,The Body Shop: Tea Tree Skin Clearing Facial Wash,Oily,"waktu main-main ke bodyshop, liat face wash ini jadi tertarik buat beli. pas nyoba emang berasa lembut, tapi lama-lama muka aku bruntusan. awalnya aku diemin, kirain ngefek, setelah satu minggu bruntusan makin parah sama ada jerawat gede mulai menampakan diri. nggak tau kenapa kayanya ada bahan nya yang nggak cocok sama kulit aku kali. selain itu bikin kulit kering banget, sampe perih. nggak bakal beli lagi d",1,negative
A323,The Body Shop: Tea Tree Skin Clearing Facial Wash,Oily,"Beli ini gara gara bujuk rayu temen soalnya di kulit dia cocok gitu jerawatnya dia hilang dan minyak dimukanya jadi berkurang. Waktu dibeli dan dicoba dirumah baunya enak sih buatku,tapi jerawatku nggak ilang dan malah bikin mukaku merah merah. Harganya sebanding lah sama isinya yang banyak",1,negative
A324,The Body Shop: Tea Tree Skin Clearing Facial Wash,Oily,"i really hate the tea tree series from TBS. yah termasuk facial washnya sih, karna aku dulu pernah make dan bikin muka aku sangat2 kering dan buat bruntusan aku jd makin parah dan nyebar kemana2. awalnya ngasih kesan baik tp ditunggu lg 2 minggu malah efeknya jelek bgt. tp di kakak aku oke ajah sih sampe repurchase botol ke 2 but sorry to say, dia gaada efek yg buat ngurangin atau ngilangin. Yaps jd biasa ajah di mukak kakak aku",1,negative
A325,The Body Shop: Tea Tree Skin Clearing Facial Wash,Oily,Dulu sempet lumayan lama pake tbs yg teatree ini. Awalnya kyk lmyn cocok eh tp lama2 makin banyak aja jerawatnya. Trs bikin kering muka aku emg sih minyaknya agak ilang. Trs skrg pindah ke the saem dan jauh bgt mendingannya. Pernah coba balik lg ke ini krn msh ada stok eh langsung jerawatan banyak akhirnya dijadiin sabun buat bersihin brush makeup,1,negative
A326,The Body Shop: Tea Tree Skin Clearing Facial Wash,Dry,"Cleanser jagoan waktu jaman kuliahan. Awalnya cuma iseng pake karena dibeliin mama, ternyata bagus sekali untuk kita yang jerawatnya bandel, meskipun gak cepat cara kerjanya, tapi sangat direkomendasikan untuk kalian yang jerawatnya bandel dan sulit hilang",5,positive
A327,The Body Shop: Tea Tree Skin Clearing Facial Wash,Dry,"Jenis kulit mukaku kering tapi kadang berminyak, kusam, berjerawat gede-gede, dan kalo jerawat udah kempes langsung tumbuh lagi. Sebelumnya aku pake facial wash tea tree oli yang foam dan gak ada perubahan cuma emang lebih berkurang jerawatnya, terus coba produk yang ini hasilnya kulit jadi lembab banget tapi berasa bersih dan semenjak itu belum ada jerawat yang muncul lagi bahkan pas lagi dapet. alhamdulillah cocok seneng bangettttt ketemu produk ini:)",5,positive
A328,The Body Shop: Tea Tree Skin Clearing Facial Wash,Dry,"udah gonta ganti facial wash. tapi ini bikin jatuh cinta, kulit aku tipe normal to dry tapi maksa banget pake ini hhaha. gppa deh ya ini ga bikin makin kering di aku, kalo aku pake nya sehari sekali dan makenya dikit aja. ini bantu ngontrol jerawat sekarang jadi jarang jerawatan klopun jerawatan sehari dua hari uda kering. untuk harga nya standar 129rb buat 250ml dan hbis nya lama banget di aku (bkn cma aku aja sih bnyak yg bilang gtu) , hmhh percaya gak percaya sih entah sugesti ato apa tapi klo aku pkai produk nya the body shop emng lama bnget habisnya (siapa yg setuju angkat tangan). repurchase? yes",5,positive
A329,The Body Shop: Tea Tree Skin Clearing Facial Wash,Dry,"aku udah make ini pas aku tiba2 jerawatan hebring huhuhu. aku di rekomenin sama senior cheers aku (kadang tempat latihan kotor + keringetan) jd gampang jerawatan. awal aku beli pas botol nya masih gendut nyebelin gitu, ahahaha. ohiya, pas pertama pake, kok jerawatku makin keluar yaaa? (2015 wkt itu hormonal ku kacau karna aku suntik untuk ibadah umroh, terus sempet aku mens jd minum obat berhentiin haidnya), later i found klo dia purging dulu. huuu aku udah repurchasee 4 botol dlm 2 thn tapi lg aku discontinue karna pengen beralih ke drugstore. but still, this far aku selalu balik ke dia. aku pindahin ke jar biar aku bs bawa, soalnya dia enak bgt. plss huhu <3",5,positive
A330,The Body Shop: Tea Tree Skin Clearing Facial Wash,Dry,"Ini adalah botol kedua yg aku pakai, dan ini udh mau abis tinggal dikit bgt. Sebelum hamil dan sampai aku melahirkan muka aku berminyak parah, sebelumnya pake fw garnier tapi udah gk mempan trs ganti ke tbs tea tree ini dan sukaaa bgt sama hasilnya. Minyak di muka aku bisa ketahan dan abis cuci muka rasanya enak bgt. Tapi sedihnya 3 bulan abis melahirkan muka aku jadi kering gitu, dan udh gk cocok lg pakai fw tea tree dr tbs ini. Next mau coba chetapil, tapi kalau muka aku balik berminyak lg pasti aku pakai ini lagi",5,positive
A331,The Body Shop: Tea Tree Skin Clearing Facial Wash,Normal,"Segerrr.. Satu kata buat facial wash satu ini. Awalnya beli satu paket tea tree product dr body shop. Tp yg lain malah ga kepake. Facial wash ini yg bertahan sampe sekarang. Krn efek seger nya itu. ga buat kulit kering, tetep lembab dan pasti bersih. Udah pake untuk kesekian botol dan selalu bakal restock. :)",5,positive
A332,The Body Shop: Tea Tree Skin Clearing Facial Wash,Normal,"Love it! Ini bener bener facial wash kesayangan aku bgt. Bener bener ngebantu wajahku yang berjerawat, kalo mau datang bulan selalu bakal muncul jerawat dan nyeri, kalo pke facial wash ini selalu jerawatnya ga jadi muncul dan ga sakit lagi. Tapi emang semua tergantung kulit kita masing2 sih, temenku pake ini ga cocok wajahnya jadi breakout parah tp kalo aku cocok bgt sama produk satu ini!! Repurchase? Yes!!",5,positive
A333,The Body Shop: Tea Tree Skin Clearing Facial Wash,Normal,"The Body Shop ini enak sih dipake gak bikin jerawatan, dan setelah cuci muka gak bikin kering. cuma gak tau kenapa saya kok ngerasa kurang bersih pada saat membilas dengar air karena biasanya facial wash itu setelah dibilas keset, ini tuh licin gitu.",5,positive
A334,The Body Shop: Tea Tree Skin Clearing Facial Wash,Normal,"Muka aku jerawat dan bruntusan parah, selalu cari product yang buat kulit berjerawat tp tetep ga ada hasil, waktu coba pake ini enak banget parah setiap abis cuci muka rasanya muka jadi kencang dan kenyal trus juga mengurangi jerawat dan bruntusan. Dengan harga segitu kalo aku pribadi yang cuci muka 2-3 kali sehari dan itu tahan sampai 3 bulanan itu worth it banget",5,positive
A335,The Body Shop: Tea Tree Skin Clearing Facial Wash,Normal,"this is my 4th bottle lol, kulit ku kombinasi dan sesitif bgt bahkan terhadap debu. waktu kelas 8 smp muka ku breakout parah jerawat di dahi super banyak apalagi bekasnya. sebelumnya aku emg gapernah pake facial wash apa apa, trs pas lg ke store tbs di recommend sm mbaknya buat coba varian tea tree. akhirnya aku nyoba deh untuk pertama kalinya, dan surprisingly jerawatnya benerbener lgsng kering dan jarang banget muncul jerawat baru. ngurangin minyak di t-zone aku juga, soooo i really love this product. pernah nyoba facial wash yg lain krn penasaran tp ternyata ga se-klop tea tree ini sm kulitku",5,positive
A336,The Body Shop: Tea Tree Skin Clearing Facial Wash,Combination,"aku sudah pake produk ini selama kurang lebih 2 tahun. It is super gentle and soft on my skin! awalnya beli karena kulitku lagi jerawatan karena alergi sama make up, dan pakai ini jerawatku berkurang. dipakai dengan air sedikit aja sudah berbusa banget. satu botol bisa abis sekitar 5-6 bulan. my ultimate facial wash!",5,positive
A337,The Body Shop: Tea Tree Skin Clearing Facial Wash,Combination,I've got mine a couple days ago and it smells sooo goood! I got a 400 ml size sooo it's kinda nice to not go the store back and forth to have this. Worth to buy if you have a not so good and acne skin. Do try it and you'll love it! :),5,positive
A338,The Body Shop: Tea Tree Skin Clearing Facial Wash,Combination,"Best for acne skin ever!! very recommended product! Di awal pemakaian, produk ini akan mengeluarkan bakal jerawat yang ada di kulit wajah kita.. Membersihkan pori2 wajah secara mendalam.. Oleh karena itu akan banyak jerawat yg keluar di awal pemakaian.. Jangan takut dan jangan berhenti menggunakannya. Karena setelah pemakaian beberapa kali, produk ini akan membuat wajah kita menjadi bersih dan mulus kembali.. Gunakan juga rangkaian produk tea tree agar hasilnya lebih optimal..",5,positive
A339,The Body Shop: Tea Tree Skin Clearing Facial Wash,Combination,"Udah gak pernah ganti facial wash semenjak pake tea tree facial wash ini. Cairannya ringan tapi ampuh banget buat bersihin muka yg kotor dan busa nya juga gak terlalu banyak jadi gak ngabisin air buat cuci muka juga. Isinya banyak banget, awet tapi agak ribet buat dibawa bepergian karena botolnya yg gede.",5,positive
A340,The Body Shop: Tea Tree Skin Clearing Facial Wash,Combination,"ini sabun muka holygrail aku. keren, suka, tekstur cair pakai g perlu banyak banyak,, sebiji jagung aja uda angkat kotoran kok. dulu awalnya beli yang travel size, tapi nagih beli full size yang segede gentong. ini menurutku efeknya dahsyat buat jerawat mukaku, langsung yang tadinya mau radang jd gak berani ngeradang. :3",5,positive
A341,The Body Shop: Tea Tree Skin Clearing Facial Wash,Oily,"bertahan juga pakai facial wash ini selama 4tahunan. awal mula pakai karena kulit muka yang jerawatnya makin parah setelah tinggal di jakarta. walaupun terkesan dingin saat pemakaiannya, tapi kerasanya ringan di kulit muka saya, dan jerawat memang semakin jarang muncul, kecuali jerawat hormonal ya. tapi itupun juga jadi engga meradang seperti yang dulu-dulu",5,positive
